lat,lon,temperature [oC],soil moisture [m3/m3],pH_H2O_0-30cm [-],SOC_0-30cm [wt%],NPP [gC/m/yr],porosity [-],BS_0-20cm [%],nitrification rate [kgN/ha/day],runoff [m/yr],erosion [mm/yr],CEC_0-30cm [cmol/kg],cropland [%],OC_input_gC_per_m2_per_yr,log_tau_OC_yr,log_KH_per_Na,log_Ca_M
39.5,-95.5,11.984416961669900,0.2768678963184360,6.7,2.161666666666670,381.0154119409030,0.4469999969005580,88.79611111111110,0.0858599245548248,0.249845970679892,1.1613942661718000,30.7590136055921,67.0,528.5120674,0.919323235363598,5.508249091,-2.675631849978400
39.5,-94.5,11.799429893493700,0.276424765586853,6.15,1.8516666666666700,431.3707934043710,0.4469999969005580,88.28645833333330,0.0899745896458625,0.3453914976905750,1.0131311683626300,21.602795878298300,73.0,987.6633954,0.6361086652634410,5.455388672,-2.6071148495249400
39.5,-93.5,11.755859375,0.2758199870586400,6.200000000000000,1.8200000000000000,458.6045808065120,0.4469999969005580,87.48965277777780,0.0704174488782882,0.3441665745960060,1.0131311683626300,16.900436834188200,78.0,490.8858294,0.9323908000637340,5.306636253,-2.8940832195220900
39.5,-92.5,11.763108253479000,0.2762134671211240,6.4,1.61,507.5734242918340,0.4469999969005580,75.30270833333330,0.0725833475589752,0.3640003779421630,1.0131311683626300,20.000000000000000,76.0,575.3759943,0.8139868170035640,5.501348931,-3.0276779621544000
39.5,-91.5,11.6972074508667,0.2811779677867890,6.25,1.7483333333333300,511.3656336045360,0.4469999969005580,75.966875,0.0916831120848655,0.3374599282404760,1.0131311683626300,14.022474809993000,75.0,613.7903933,0.7765232924952810,5.448712909,-2.955033463421720
39.5,-90.5,11.680709838867200,0.2861317694187160,6.3500000000000000,1.89,503.8320258914010,0.4469999969005580,84.05361111111110,0.0797473117709159,0.3238958560962660,1.0131311683626300,16.32999992370610,75.0,543.3474838,0.8461964333667750,5.349833484,-2.903332122927530
39.5,-89.5,11.638096809387200,0.2891792356967930,5.9,2.0,489.5295730599840,0.4469999969005580,82.93597222222220,0.0672042667865753,0.350037066347053,1.0131311683626300,26.23558189843170,82.0,550.9719903,0.8755840370468110,5.471663609,-2.835763094604670
39.5,-88.5,11.5141019821167,0.289026141166687,5.9,1.7566666666666700,505.97805629007300,0.4469999969005580,80.49347222222220,0.0835786834359169,0.3803372453352470,1.0131311683626300,26.600000381469700,84.0,573.0717123,0.8514568622290820,5.399969573,-2.894350169600170
39.5,-87.5,11.546051025390600,0.2880435883998870,6.45,1.6433333333333300,563.371981243091,0.4469999969005580,78.23666666666670,0.1100420355796810,0.4532800452531680,1.0131311683626300,13.599295173871300,80.0,618.5770645,0.8238207951815830,5.384986437,-2.9810092529322900
39.5,-86.5,11.138707160949700,0.2897385060787200,6.05,1.4283333333333300,545.4875235003930,0.4469999969005580,75.92083333333330,0.0556640587747097,0.5555283540624470,1.0131311683626300,11.309986757847300,53.0,1162.095501,0.5203682575219650,5.470429751,-2.8383202727496400
39.5,-85.5,10.798797607421900,0.2933676242828370,6.800000000000000,1.7933333333333300,593.1445729083970,0.4469999969005580,81.05611111111110,0.0460879504680633,0.5075399452139710,1.0131311683626300,10.385000228881800,84.0,681.4891089,0.7666982869636260,5.541502132,-2.796877360448060
39.5,-84.5,11.232845306396500,0.2950873076915740,5.633333333333330,2.191666666666670,562.0481548408500,0.4469999969005580,81.21201388888890,0.0567272491753101,0.5056753589817360,1.0131311683626300,11.184971894786100,67.0,1479.491906,0.44985435502821400,5.616008333,-2.5336509895447800
39.5,-83.5,10.911370277404800,0.2960760295391080,6.266666666666670,1.6150000000000000,603.6072448851710,0.4469999969005580,80.22847222222220,0.0705736652016639,0.4305652524811600,1.0131311683626300,14.351091036268800,71.0,809.7363978,0.7745174133071030,5.46639481,-2.8004406764105200
39.5,-82.5,10.869383811950700,0.2972618639469150,6.45,2.376666666666670,648.7042466987880,0.4120000004768370,61.47326388888890,0.0359861701726913,0.4523880188561910,1.0131311683626300,2.175729852050410,35.0,520.2191772,1.1136481860069400,5.375378153,-3.1955149679414500
39.5,-81.5,11.265767097473100,0.2989756464958190,5.383333333333330,2.916666666666670,698.0085419348320,0.4120000004768370,48.0,0.0136690568178892,0.4602990620883430,1.0131311683626300,21.601208491529,17.0,442.1458112,1.2802787971249600,6.11096978,-3.071159310909650
39.5,-80.5,10.670188903808600,0.2995852828025820,4.783333333333330,3.556666666666670,684.1840043317810,0.4120000004768370,47.62784722222220,0.0137404846027493,0.5066439138516700,0.7907365216488830,0.0,9.0,390.4077187,1.4090695074712500,5.48482088,-3.5309176806338900
39.5,-79.5,8.905899047851560,0.2973511517047880,4.95,4.83,672.8558765527710,0.4370000064373020,46.26277777777780,0.0324680134654045,0.6390480353213650,0.7907365216488830,0.0,18.0,563.7238374,1.3840823025324500,4.946186614,-3.8230546278090100
39.5,-78.5,10.965690612793000,0.290955513715744,4.4,5.448333333333330,688.077576511625,0.4120000004768370,47.71083333333330,0.1062605679035190,0.3658143385494390,0.7907365216488830,0.0,21.0,404.787349,1.3921049064758800,5.386513655,-3.2663844612953300
39.5,-77.5,11.617789268493700,0.2886850833892820,5.666666666666670,1.9766666666666700,671.721054002705,0.4120000004768370,54.20097222222220,0.0684886127710342,0.4376175864339240,0.6671839401412450,2.7584253118691200,55.0,496.6367798,1.1442243909016400,5.516470335,-3.3364774656242700
39.5,-76.5,12.18744659423830,0.2829181551933290,5.183333333333330,2.6333333333333300,520.1344465612420,0.4120000004768370,45.78529900332230,0.0337368510663509,0.563813041323288,0.6671839401412450,2.2742366369761000,42.0,1285.184958,0.7354458263116230,5.796006366,-3.3009879998546600
39.5,-75.5,12.550318717956500,0.2645005583763120,5.583333333333330,3.286666666666670,503.0877708500560,0.4120000004768370,51.459538039089,0.0402696207165718,0.5708130569392420,0.6671839401412450,0.0,41.0,1574.485894,0.7131903492728350,5.390204565,-3.3179263057451100
39.5,-74.5,12.254673957824700,0.2213999629020690,5.466666666666670,4.2283333333333300,403.57916083944200,0.4120000004768370,42.71193415637860,0.0378416553139686,0.3754171744632790,0.6671839401412450,0.0,13.0,,,,
40.5,-123.5,10.01712131500240,0.2546925246715550,5.783333333333330,7.318333333333330,1068.938847941140,0.4469999969005580,46.6475,0.1319273859262470,0.8220751021531040,0.9389996194580490,9.099999904632570,2.0,,,,
40.5,-122.5,15.961856842041000,0.2522696852684020,6.0,2.4833333333333300,693.2770294731540,0.4469999969005580,55.85147739409040,0.1147336736321450,0.4429089207006670,0.9389996194580490,13.067386379088100,3.0,,,,
40.5,-121.5,6.254018306732180,0.2524138689041140,5.800000000000000,2.083333333333330,562.0139999388710,0.4469999969005580,52.84217171717170,0.073674626648426,0.3964365514047320,0.9389996194580490,9.923848153210550,1.0,,,,
40.5,-120.5,8.558329582214360,0.2491088956594470,6.283333333333330,3.0766666666666700,287.267386481295,0.4469999969005580,73.29834176503650,0.0360423512756824,0.076974794730806,0.9389996194580490,22.32050147122380,3.0,,,,
40.5,-119.5,10.443560600280800,0.2305971384048460,7.933333333333330,0.51,91.11172179535860,0.4370000064373020,96.84330031094080,0.0186263807117939,0.0305892784476792,1.7297361411069300,0.0,1.0,,,,
40.5,-118.5,10.025718688964800,0.2147300988435750,7.633333333333330,0.8466666666666670,95.98096288092190,0.4370000064373020,97.73279295646700,0.0562608614563941,0.0250892588224811,1.7297361411069300,7.448651737178680,2.0,,,,
40.5,-117.5,9.694499969482420,0.2101653218269350,8.633333333333330,0.43,116.74259892748100,0.4370000064373020,99.0,0.018755093216896,0.037721112098026,1.7297361411069300,17.16389059246350,5.0,,,,
40.5,-116.5,9.391897201538090,0.2082519829273220,7.383333333333330,1.5383333333333300,125.12200108043100,0.4370000064373020,98.35125,0.0118381697684526,0.0384667788373934,1.7297361411069300,13.707565689605100,8.0,,,,
40.5,-115.5,6.209039211273190,0.2125777304172520,7.083333333333330,1.5916666666666700,138.4710834206770,0.4370000064373020,96.0,0.0238943900913,0.0767690177755182,1.7297361411069300,16.354892495559300,11.0,,,,
40.5,-114.5,7.387847423553470,0.2122245281934740,7.9,1.01,103.49747406904100,0.4370000064373020,94.0143614054657,0.0186681635677814,0.0344243757965563,1.7297361411069300,0.0,1.0,,,,
40.5,-113.5,10.403512001037600,0.2117242664098740,8.366666666666670,0.7183333333333330,26.290306459798300,0.4370000064373020,92.70890658942800,0.0204503908753395,0.023548635337495,1.7297361411069300,3.4086631597568200,0.0,,,,
40.5,-112.5,9.175374031066900,0.22660593688488,7.5,1.85,110.7625320946650,0.4370000064373020,95.97908299866130,0.0341639295220375,0.0756952291616256,1.7297361411069300,4.164999961853030,8.0,,,,
40.5,-111.5,5.538832187652590,0.2444723844528200,6.9,4.385,223.25505322350700,0.4469999969005580,92.82301656495210,0.0211614184081554,0.2172215011625160,1.7297361411069300,22.775298771904300,24.0,,,,
40.5,-110.5,3.9435184001922600,0.2359457910060880,6.466666666666670,4.366666666666670,227.31277084364500,0.4370000064373020,92.633125,0.0061270631849765,0.2013198464744250,1.7297361411069300,10.853479329674900,9.0,,,,
40.5,-109.5,7.152528285980230,0.2197914123535160,5.9,3.5933333333333300,185.7861072238210,0.4370000064373020,94.01409722222220,0.0230701398104429,0.0643022558977755,1.7297361411069300,18.39510091605860,9.0,,,,
40.5,-108.5,6.574315547943120,0.2185419350862500,7.616666666666670,2.08,152.08339656372400,0.4120000004768370,92.36381944444450,0.0392026416957378,0.0489814354232987,1.7297361411069300,14.53085787120580,5.0,,,,
40.5,-107.5,5.625769138336180,0.2294153869152070,7.333333333333330,1.8733333333333300,294.7617468970700,0.4370000064373020,82.72055555555560,0.0112931178882718,0.1718505425764190,1.7297361411069300,15.662657776462900,19.0,,,,
40.5,-106.5,2.1926095485687300,0.232312262058258,6.5,4.243333333333330,375.5711405462900,0.4370000064373020,77.87576388888890,0.0072091799229383,0.2972807187099270,1.7297361411069300,11.373028735898400,14.0,,,,
40.5,-105.5,3.534467935562130,0.2272494435310360,6.183333333333330,3.9,392.7241338605760,0.4370000064373020,72.87590277777780,0.0090178176760673,0.1886334688344130,1.7297361411069300,10.576322757421800,8.0,,,,
40.5,-104.5,9.660099983215330,0.216264471411705,7.5,0.875,283.5374137003410,0.4370000064373020,95.84,0.0450403839349746,0.0373120082585992,1.7297361411069300,14.926698021560700,25.0,1585.261016,0.2082393248952330,5.5060402,-2.2603415055283000
40.5,-103.5,9.70205307006836,0.2027875185012820,7.416666666666670,1.0883333333333300,272.1799297414430,0.4370000064373020,96.12076388888890,0.0542724765837192,0.0363509382666477,1.7297361411069300,13.291560025114100,15.0,1659.569855,0.19204358491450000,5.485981524,-2.2475320882175100
40.5,-102.5,9.829434394836430,0.1990726888179780,7.5166666666666700,1.525,299.9060501699930,0.4370000064373020,96.12194444444440,0.047712180763483,0.0946074401828689,1.7297361411069300,17.179037151259800,31.0,1582.982301,0.21629355633255700,5.469460285,-2.346410523888350
40.5,-101.5,9.939067840576170,0.2041226327419280,6.966666666666670,1.0183333333333300,313.310755076692,0.4370000064373020,96.7923611111111,0.0559443868696689,0.1236674893157000,1.1613942661718000,12.6029024575728,37.0,1367.63631,0.2917658465696670,5.349648928,-2.340241476116360
40.5,-100.5,10.007689476013200,0.2174209803342820,6.683333333333330,1.2016666666666700,348.4088031658100,0.4370000064373020,91.89486111111110,0.0370983146131038,0.1060888194414880,1.1613942661718000,17.44994908440560,40.0,1177.998214,0.40900006595868400,6.023055768,-2.277813707968630
40.5,-99.5,9.979077339172360,0.2345039844512940,7.283333333333330,1.58,344.03361488092000,0.4370000064373020,89.0,0.0297557357698678,0.2031524770397180,1.1613942661718000,16.224735362668700,79.0,936.7594303,0.5475426336848450,5.574562576,-2.6907319977950500
40.5,-98.5,10.26955509185790,0.2447794675827030,6.783333333333330,1.2916666666666700,339.8748753404420,0.4370000064373020,89.0,0.0301600508391857,0.2829939995206580,1.1613942661718000,18.69945318137650,86.0,734.3011505,0.7368228846721230,5.412930524,-2.828333217536020
40.5,-97.5,10.630364418029800,0.2550536394119260,6.133333333333330,1.85,330.79231347739200,0.4370000064373020,89.0,0.0561838895082473,0.2915785377235330,1.1613942661718000,23.729999542236300,80.0,583.0939249,0.885758230673855,4.935141088,-3.081309552723040
40.5,-96.5,10.775622367858900,0.2688834965229030,6.1,1.7200000000000000,379.4133554807120,0.4469999969005580,89.0,0.0729020163416862,0.187273955273884,1.1613942661718000,34.85000038146970,73.0,635.4347053,0.8287217899779920,5.291546852,-2.778490566372800
40.5,-95.5,10.932991981506300,0.276156336069107,5.966666666666670,1.7916666666666700,366.7142421865290,0.4370000064373020,89.42423611111110,0.0600737109780311,0.1968689862132190,1.0131311683626300,17.576715541883200,81.0,412.0349228,0.9974646054108320,5.427255918,-2.741706353312260
40.5,-94.5,10.57506275177000,0.2797712385654450,6.366666666666670,1.6933333333333300,473.58124854220400,0.4469999969005580,88.00243055555560,0.0324420779943466,0.2727865792692690,1.0131311683626300,31.649983504918100,81.0,547.8385741,0.8741947249152480,5.492124597,-2.827304960846030
40.5,-93.5,10.472186088562000,0.2826494574546810,6.183333333333330,1.7800000000000000,511.1630001447970,0.4469999969005580,86.53159722222220,0.0250685047358274,0.3299704187541040,1.0131311683626300,27.723643537240100,79.0,542.0383914,0.9004048207772630,5.390934896,-2.889764318650770
40.5,-92.5,10.647780418396000,0.2839401364326480,5.766666666666670,1.646666666666670,525.3995948804200,0.4469999969005580,82.91055555555560,0.0423477925360202,0.346606539963592,1.0131311683626300,22.43777734234740,74.0,552.8858589,0.8823178453725080,5.183939739,-3.044522849543120
40.5,-91.5,10.961005210876500,0.287332534790039,6.45,1.6683333333333300,490.5053197130670,0.4469999969005580,84.23368055555560,0.0356078594923019,0.3272992029074140,1.0131311683626300,22.83409320604850,74.0,575.8276227,0.8633458690275150,5.076376272,-3.0847679731301200
40.5,-90.5,10.652228355407700,0.2948338091373440,6.266666666666670,1.6283333333333300,486.7506631928380,0.4469999969005580,84.99201388888890,0.0205876808613538,0.3231442547641810,1.0131311683626300,21.149999618530300,78.0,495.0676624,0.9341908284976900,5.313336718,-2.979879129410630
40.5,-89.5,10.657301902771000,0.2998166978359220,6.0,1.6366666666666700,463.2073123202330,0.4469999969005580,85.85326388888890,0.0224728528410196,0.3232996077153760,1.0131311683626300,22.14216066258320,79.0,550.2896421,0.9319985475941160,5.526017463,-2.7795839975183800
40.5,-88.5,10.35536289215090,0.3006771206855770,6.65,2.536666666666670,439.7614714164600,0.4469999969005580,87.99291666666670,0.0264506246894598,0.3304371039999100,1.0131311683626300,21.64435436300410,83.0,414.151947,1.1713097255991700,5.592790632,-2.7422515266203200
40.5,-87.5,10.313321113586400,0.2971082925796510,6.6000000000000000,2.583333333333330,480.6052303420180,0.4469999969005580,86.44486111111110,0.0643114447593689,0.367441185242866,1.0131311683626300,17.018449714341300,84.0,419.2592368,1.1423432879601700,5.534458598,-2.7623780712594200
40.5,-86.5,10.213912963867200,0.2894240319728850,6.4,2.251666666666670,507.4073322799940,0.4469999969005580,82.92291666666670,0.0595741309225559,0.4185190308466520,1.0131311683626300,12.192297867796000,88.0,664.4831587,0.8600557020167090,5.558933837,-2.7980881965597200
40.5,-85.5,9.97576904296875,0.2913284599781040,6.0,1.561666666666670,515.2272456711650,0.4469999969005580,81.94152777777780,0.0272079370915889,0.4232322344914170,1.0131311683626300,17.670000076293900,91.0,632.8429002,0.8577780177978310,5.421686993,-2.9030248008082200
40.5,-84.5,10.136399269104000,0.2931287586689000,5.85,1.7600000000000000,512.2855034895280,0.4469999969005580,82.0,0.0436599552631378,0.4166634827141490,1.0131311683626300,17.670000076293900,89.0,648.2651876,0.8566904796561940,5.599527402,-2.784406867718250
40.5,-83.5,9.931708335876470,0.2942754626274110,6.550000000000000,1.835,517.9204593111510,0.4469999969005580,82.0,0.0374863594770431,0.4373099441118880,1.0131311683626300,16.028060810784100,82.0,771.1141407,0.782619171031043,5.457683439,-2.820211043402670
40.5,-82.5,9.501861572265620,0.2951201200485230,5.9,2.6650000000000000,588.7656195613770,0.4469999969005580,75.879375,0.030247526243329,0.4553657063815180,1.0131311683626300,8.774564642852580,65.0,864.0156832,0.8142176236491770,5.196666769,-3.112954687476260
40.5,-81.5,10.07903289794920,0.2953770458698270,6.05,2.293333333333330,635.6714425307020,0.4120000004768370,60.60194444444440,0.0270905140787363,0.4544731770018640,1.0131311683626300,7.725879104968330,45.0,523.4887912,1.0703636880940400,5.280882861,-3.296356392059260
40.5,-80.5,10.214349746704100,0.2966046333312990,5.85,2.23,649.4105330790980,0.4120000004768370,48.93555555555560,0.0203543882817029,0.4488007432413000,0.6671839401412450,0.0,31.0,636.6806808,0.9991700576763860,5.618916996,-3.3659636669787300
40.5,-79.5,9.894454002380370,0.300757497549057,5.316666666666670,2.8616666666666700,640.3422268622960,0.4469999969005580,42.25951388888890,0.0139772212132811,0.5662708982488610,0.6671839401412450,0.0,32.0,1060.778416,0.8426057175678700,5.327754609,-3.8187881697929500
40.5,-78.5,8.872916221618650,0.3003244400024410,4.283333333333330,5.611666666666670,644.4989163152830,0.4120000004768370,45.148402777777800,0.0321065075695514,0.5186592089856420,0.6671839401412450,0.0,27.0,379.6322232,1.5071961319145300,5.372431319,-3.6974749597383200
40.5,-77.5,10.168391227722200,0.296433687210083,4.983333333333330,4.096666666666670,674.3792867347260,0.4120000004768370,51.65488449763430,0.0214651450514793,0.490206044278448,0.6671839401412450,0.0,28.0,394.4020313,1.4002448909321500,5.1268183,-3.6722947370913900
40.5,-76.5,10.188498497009300,0.2949785590171810,5.533333333333330,5.573333333333330,640.6152475722140,0.4120000004768370,51.35414697971940,0.034999743103981,0.6024366698261810,0.6671839401412450,0.0,37.0,473.61806,1.2787392870565500,5.406772218,-3.4732957765092300
40.5,-75.5,10.479286193847700,0.2837387919425960,5.366666666666670,4.225,591.7040737686520,0.4120000004768370,53.92243055555560,0.0384689569473266,0.6954678609022740,0.6671839401412450,7.876314977085130,31.0,793.7257731,1.064351878871960,5.664758969,-3.1959955708478300
40.5,-74.5,11.3843355178833,0.2589995563030240,5.266666666666670,6.4,447.2640631958570,0.4120000004768370,44.40528186896900,0.0212809070944786,0.6792199158387370,0.6671839401412450,7.502560083206510,20.0,2648.081027,0.5926213149793790,5.590992781,-3.226665508200890
41.5,-123.5,10.150026321411100,0.2592469453811650,5.483333333333330,6.358333333333330,923.8314464345490,0.4469999969005580,44.0,0.0675972402095794,1.126221762087520,0.9389996194580490,8.449774384680120,0.0,,,,
41.5,-122.5,9.391284942626950,0.2587062120437620,6.133333333333330,3.083333333333330,627.2253818722000,0.4370000064373020,62.497638888888900,0.0398487634956836,0.4373307784971200,0.9389996194580490,10.308959076017600,6.0,,,,
41.5,-121.5,7.065329074859620,0.2540882527828220,6.383333333333330,3.0966666666666700,422.41818659585100,0.4370000064373020,63.96371052816650,0.0475793406367301,0.188565530453015,0.9389996194580490,15.299666810245800,6.0,,,,
41.5,-120.5,8.304969787597660,0.2511646151542660,6.550000000000000,0.935,261.5697524128100,0.4469999969005580,95.28069444444440,0.0461705923080444,0.0814202593402191,0.9389996194580490,11.246098421216300,4.0,,,,
41.5,-119.5,7.550467967987060,0.2406330853700640,6.800000000000000,1.9116666666666700,123.4610019860320,0.4469999969005580,96.49555555555560,0.0401108302175998,0.0429979816545538,1.7297361411069300,12.499479789495500,0.0,,,,
41.5,-118.5,9.45687770843506,0.2256558835506440,7.083333333333330,1.3433333333333300,113.48102182207000,0.4370000064373020,91.93659722222220,0.0849567502737045,0.051069430126838,1.7297361411069300,21.264706814640800,3.0,,,,
41.5,-117.5,8.235950469970700,0.2201181352138520,7.5166666666666700,0.91,135.28119096807800,0.4370000064373020,98.10416666666670,0.0505348704755306,0.0820427416411265,1.7297361411069300,22.542080772621500,7.0,,,,
41.5,-116.5,7.599549770355230,0.2211465239524840,7.433333333333330,0.9433333333333340,145.17523552072400,0.4370000064373020,97.7382638888889,0.0340951643884182,0.0662226236119919,1.7297361411069300,23.71875349576040,9.0,,,,
41.5,-115.5,5.534759044647220,0.2233453094959260,6.983333333333330,2.643333333333330,148.2109768552150,0.4370000064373020,95.52041666666670,0.0109807979315519,0.1145837437341230,1.7297361411069300,21.880593154429300,10.0,,,,
41.5,-114.5,6.714560031890870,0.224040225148201,5.883333333333330,3.838333333333330,124.1200935491750,0.4370000064373020,96.16965277777780,0.013068757019937,0.0560908896948369,1.7297361411069300,8.725524871442820,4.0,,,,
41.5,-113.5,8.910096168518070,0.2239357084035870,7.633333333333330,1.975,79.62139542984950,0.4370000064373020,95.63237715573270,0.0494810566306114,0.0512555669911884,1.7297361411069300,0.0,4.0,,,,
41.5,-112.5,9.500441551208500,0.2322162091732030,8.116666666666670,0.9616666666666670,104.0455426962580,0.4120000004768370,95.52084937836950,0.0436490923166275,0.0773401136746816,1.7297361411069300,0.0,13.0,,,,
41.5,-111.5,3.768410682678220,0.2406919002532960,7.283333333333330,1.9733333333333300,233.5210670989840,0.4469999969005580,92.0842573628081,0.0186659358441829,0.2024694015704450,1.7297361411069300,19.498092561483500,27.0,1331.885578,0.7517128232967240,6.127186319,-2.215510237873660
41.5,-110.5,4.8375563621521,0.2333924472332,7.783333333333330,2.4000000000000000,142.6913532603940,0.4370000064373020,93.17555555555560,0.00567879807204,0.0484459340497253,1.7297361411069300,3.7513005262612300,9.0,,,,
41.5,-109.5,5.2645649909973100,0.2230638414621350,8.333333333333330,0.6016666666666670,95.52167617559710,0.4120000004768370,90.15805555555560,0.0244792345911264,0.0259952268454078,1.7297361411069300,0.0,1.0,,,,
41.5,-108.5,5.111115455627440,0.2174116671085360,8.033333333333330,0.6416666666666670,90.46020396236510,0.4120000004768370,90.0,0.0118676573038101,0.0287646677006021,1.7297361411069300,0.0,0.0,,,,
41.5,-107.5,4.893272399902340,0.2227067053318020,7.933333333333330,0.8,159.43521775862600,0.4120000004768370,89.52638888888890,0.0126216942444443,0.0931830678695237,1.7297361411069300,17.797002855685100,4.0,,,,
41.5,-106.5,3.184793710708620,0.226157009601593,7.683333333333330,1.106666666666670,280.38244904519600,0.4120000004768370,83.66031945316310,0.0111238872632384,0.1621051431428340,1.7297361411069300,13.581933580098700,7.0,,,,
41.5,-105.5,4.722095012664800,0.2257224023342130,7.466666666666670,1.4483333333333300,217.7261035290400,0.4370000064373020,91.27027777777780,0.0240595750510692,0.0599281197733113,1.7297361411069300,13.593954436709400,6.0,,,,
41.5,-104.5,8.142912864685060,0.2205133140087130,7.266666666666670,1.0716666666666700,256.5151598421360,0.4370000064373020,95.14833333333330,0.0375297665596008,0.0651106079018664,1.7297361411069300,11.930728688015500,11.0,1189.431812,0.37497669481256800,5.67149025,-2.253362722096690
41.5,-103.5,8.936081886291500,0.2127492874860760,7.333333333333330,1.2616666666666700,284.8913545078660,0.4370000064373020,97.91826388888890,0.0480138659477233,0.0496861560957517,1.1613942661718000,14.191248531479400,25.0,1261.873383,0.32791422499796000,5.15687145,-2.3258523200901200
41.5,-102.5,9.315534591674810,0.1987630724906920,7.683333333333330,1.0683333333333300,285.6526332786070,0.4370000064373020,96.73273106323840,0.0769923329353332,0.0499688203672406,1.1613942661718000,10.83725678999650,23.0,1351.929885,0.3328476072498920,5.166459061,-2.404747563167950
41.5,-101.5,9.122089385986330,0.1860588937997820,7.383333333333330,1.78,296.19868227347200,0.3860000073909760,95.51600252118500,0.0554151199758052,0.0773173717873628,1.1613942661718000,2.930000066757200,21.0,1314.331463,0.44571745421924500,5.172150088,-2.57642647076912
41.5,-100.5,8.97666072845459,0.1963995993137360,6.700000000000000,1.7583333333333300,321.7216239087180,0.3860000073909760,93.89166666666670,0.018408378586173,0.0904302173112627,1.1613942661718000,2.930000066757200,26.0,1053.022962,0.47830023418009600,5.156996557,-2.7128540326724900
41.5,-99.5,9.38171672821045,0.2169676125049590,6.333333333333330,0.9783333333333330,381.5520914747870,0.4370000064373020,90.62833333333330,0.0226185880601406,0.1407672227102770,1.1613942661718000,17.600000381469700,39.0,1339.386236,0.38607919450666400,6.19899247,-2.153846433639040
41.5,-98.5,9.290557861328120,0.2315816581249240,6.833333333333330,1.3483333333333300,379.3109773465730,0.4370000064373020,90.59625,0.021989107131958,0.2192007246452720,1.1613942661718000,10.029528938365600,60.0,1073.907241,0.5523202727018660,5.716840955,-2.5085531038452300
41.5,-97.5,9.824555397033690,0.253058522939682,6.233333333333330,1.5700000000000000,346.9889613229730,0.4370000064373020,90.55875,0.0244546439498662,0.2641129291855460,1.1613942661718000,9.184313710659980,84.0,652.2160538,0.8272216162030360,5.495539413,-2.6754307518921200
41.5,-96.5,9.931023597717280,0.2690336108207700,6.3500000000000000,2.03,350.0551201274980,0.4469999969005580,89.03944444444440,0.0344604589045047,0.2175839291488670,1.1613942661718000,27.56226157018540,80.0,619.9457434,0.8330985673849060,5.644304887,-2.6066002711781000
41.5,-95.5,9.573123931884770,0.2776252031326290,6.733333333333330,1.7666666666666700,358.00923380092300,0.4370000064373020,89.97770833333330,0.0322747789323329,0.2034064033121870,1.0131311683626300,22.46745425782090,87.0,512.6296013,0.9273855182659630,5.407310656,-2.696277974077020
41.5,-94.5,9.348600387573240,0.2837933301925660,6.4,1.85,416.5823259146850,0.4370000064373020,89.63395833333330,0.0281591415405273,0.2268720849067820,1.0131311683626300,31.5,82.0,395.7690226,1.0618521612050600,5.337905119,-2.8657880058199700
41.5,-93.5,9.833416938781740,0.2874775528907780,6.6000000000000000,1.7383333333333300,443.6061546307410,0.4370000064373020,88.255625,0.0307808369398117,0.2700334598544670,1.0131311683626300,28.94911545134140,77.0,510.3977578,0.9526831051597960,5.585376021,-2.6836271777286700
41.5,-92.5,9.59070110321045,0.289625734090805,6.25,2.216666666666670,452.0186636301000,0.4469999969005580,85.62076388888890,0.0237795412540435,0.2885517967553420,1.0131311683626300,21.601664578478500,81.0,456.4470551,0.9689477990500600,5.356107535,-2.9921682325344000
41.5,-91.5,9.96817111968994,0.2922340929508210,6.25,1.903333333333330,450.5787866824920,0.4469999969005580,84.93715277777780,0.0308767482638359,0.3078254707918930,1.0131311683626300,18.02542445724120,79.0,494.1810828,0.9567423603230410,5.373552075,-2.9394713536992600
41.5,-90.5,9.847208023071290,0.2991094291210170,6.200000000000000,1.7766666666666700,438.0325784149900,0.4469999969005580,86.48402777777780,0.0284643936902284,0.3093647665023200,1.0131311683626300,17.67296572198870,77.0,546.0933875,0.9521817700717990,5.411451396,-2.8336500127386100
41.5,-89.5,9.339262962341310,0.3024664521217350,6.1,1.9850000000000000,454.9066042422480,0.4469999969005580,86.9575,0.0218521412461996,0.3152608419666140,1.0131311683626300,18.032488519036800,80.0,417.3836625,1.1437887690665000,5.434128204,-2.864683263963330
41.5,-88.5,9.61896514892578,0.3013581037521360,6.15,2.611666666666670,428.5812368930720,0.4469999969005580,88.06715277777780,0.0226344242691993,0.3634311151278350,1.0131311683626300,21.500815473261100,73.0,773.3890239,0.9272887840421030,5.569002734,-2.5485464228042600
41.5,-87.5,9.776108741760250,0.2903453707695010,6.333333333333330,2.9850000000000000,304.3903603291110,0.4469999969005580,88.21680413305540,0.0804439783096313,0.3949274228181900,1.0131311683626300,17.37261932017330,45.0,2693.78093,0.403931801965878,6.133155674,-2.2900846443737700
41.5,-86.5,9.711559295654300,0.278784692287445,6.1,3.03,489.5772238213980,0.4189999997615810,85.36582937662740,0.0812285244464874,0.3964655295251450,1.0131311683626300,9.046455138982770,67.0,835.0715298,0.9469557584230190,5.234741316,-2.743898497275200
41.5,-85.5,9.225746154785160,0.2880610823631290,5.983333333333330,4.245,552.0997122317900,0.4469999969005580,81.55444444444440,0.0202022399753332,0.3910408913106180,1.0131311683626300,8.349219708043770,79.0,719.4275886,0.8777899874186660,5.564353861,-2.8265734056059600
